"PAGE","NUMBER","POS","REPO_PATH","LOCAL_AS_SITE_SHOWS","LOCAL_KIND","EXISTS","ON_904_SIDEWAYS_LIST","UPRIGHT_COPY"
"G01_SONG_FULL_LYRICS_PAGE_02_OF_03_V10F_W0220.html","413","2","gems-0001-0500-a/of 1348 HAND WRITTEN LYRICS (1059).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-a\of 1348 HAND WRITTEN LYRICS (1059).jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_02_OF_03_V10F_W0220.html","413","3","gems-0001-0500-a/of 1348 HAND WRITTEN LYRICS (1060).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-a\of 1348 HAND WRITTEN LYRICS (1060).jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-0001-0500-a__of 1348 HAND WRITTEN LYRICS (1060)__UPRIGHT.jpg"
"G01_SONG_FULL_LYRICS_PAGE_02_OF_03_V10F_W0220.html","413","4","gems-0001-0500-a/of 1348 HAND WRITTEN LYRICS (1061).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-a\of 1348 HAND WRITTEN LYRICS (1061).jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-0001-0500-a__of 1348 HAND WRITTEN LYRICS (1061)__UPRIGHT.jpg"
"G01_SONG_FULL_LYRICS_PAGE_02_OF_03_V10F_W0220.html","416","1","gems-0001-0500-a/of 1348 HAND WRITTEN LYRICS (1074).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-a\of 1348 HAND WRITTEN LYRICS (1074).jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_02_OF_03_V10F_W0220.html","438","1","gems-0001-0500-a/of 1348 HAND WRITTEN LYRICS (1114).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-a\of 1348 HAND WRITTEN LYRICS (1114).jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_02_OF_03_V10F_W0220.html","448","1","gems-0001-0500-a/of 1348 HAND WRITTEN LYRICS (1135).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-a\of 1348 HAND WRITTEN LYRICS (1135).jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_02_OF_03_V10F_W0220.html","501","1","gems-0001-0500-a/of 1348 HAND WRITTEN LYRICS (1237).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-a\of 1348 HAND WRITTEN LYRICS (1237).jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_02_OF_03_V10F_W0220.html","501","2","gems-0001-0500-a/of 1348 HAND WRITTEN LYRICS (1238).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-a\of 1348 HAND WRITTEN LYRICS (1238).jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_02_OF_03_V10F_W0220.html","501","3","gems-0001-0500-a/of 1348 HAND WRITTEN LYRICS (1239).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-a\of 1348 HAND WRITTEN LYRICS (1239).jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_02_OF_03_V10F_W0220.html","501","4","gems-0501-1000/20260818_165509.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0501-1000\20260818_165509.jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_02_OF_03_V10F_W0220.html","501","5","gems-0501-1000/20260818_165526.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0501-1000\20260818_165526.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-0501-1000__20260818_165526__UPRIGHT.jpg"
"G01_SONG_FULL_LYRICS_PAGE_02_OF_03_V10F_W0220.html","501","6","gems-0501-1000/20260818_165553.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0501-1000\20260818_165553.jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_02_OF_03_V10F_W0220.html","504","1","gems-0001-0500-a/of 1348 HAND WRITTEN LYRICS (1242).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-a\of 1348 HAND WRITTEN LYRICS (1242).jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_02_OF_03_V10F_W0220.html","504","2","gems-0001-0500-a/of 1348 HAND WRITTEN LYRICS (1243).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-a\of 1348 HAND WRITTEN LYRICS (1243).jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_02_OF_03_V10F_W0220.html","504","3","gems-0001-0500-a/of 1348 HAND WRITTEN LYRICS (1244).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-a\of 1348 HAND WRITTEN LYRICS (1244).jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_02_OF_03_V10F_W0220.html","504","4","gems-0001-0500-a/of 1348 HAND WRITTEN LYRICS (1245).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-a\of 1348 HAND WRITTEN LYRICS (1245).jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_02_OF_03_V10F_W0220.html","505","1","gems-0001-0500-a/of 1348 HAND WRITTEN LYRICS (1246).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-a\of 1348 HAND WRITTEN LYRICS (1246).jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_02_OF_03_V10F_W0220.html","505","2","gems-0501-1000/20260818_165703.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0501-1000\20260818_165703.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-0501-1000__20260818_165703__UPRIGHT.jpg"
"G01_SONG_FULL_LYRICS_PAGE_02_OF_03_V10F_W0220.html","508","1","gems-0001-0500-a/of 1348 HAND WRITTEN LYRICS (1249).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-a\of 1348 HAND WRITTEN LYRICS (1249).jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_02_OF_03_V10F_W0220.html","511","1","gems-0001-0500-a/of 1348 HAND WRITTEN LYRICS (1257).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-a\of 1348 HAND WRITTEN LYRICS (1257).jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_02_OF_03_V10F_W0220.html","511","2","gems-0001-0500-a/of 1348 HAND WRITTEN LYRICS (1258).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-a\of 1348 HAND WRITTEN LYRICS (1258).jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_02_OF_03_V10F_W0220.html","523","1","gems-0501-1000/20260818_170605.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0501-1000\20260818_170605.jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_02_OF_03_V10F_W0220.html","523","2","gems-0001-0500-a/of 1348 HAND WRITTEN LYRICS (1278).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-a\of 1348 HAND WRITTEN LYRICS (1278).jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-0001-0500-a__of 1348 HAND WRITTEN LYRICS (1278)__UPRIGHT.jpg"
"G01_SONG_FULL_LYRICS_PAGE_02_OF_03_V10F_W0220.html","523","3","gems-0001-0500-b/of 1348 HAND WRITTEN LYRICS (741).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-b\of 1348 HAND WRITTEN LYRICS (741).jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_02_OF_03_V10F_W0220.html","523","4","gems-0001-0500-b/of 1348 HAND WRITTEN LYRICS (742).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-b\of 1348 HAND WRITTEN LYRICS (742).jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_02_OF_03_V10F_W0220.html","523","5","gems-0001-0500-b/of 1348 HAND WRITTEN LYRICS (895).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-b\of 1348 HAND WRITTEN LYRICS (895).jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_02_OF_03_V10F_W0220.html","524","1","gems-0001-0500-a/of 1348 HAND WRITTEN LYRICS (1279).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-a\of 1348 HAND WRITTEN LYRICS (1279).jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_02_OF_03_V10F_W0220.html","524","2","gems-0501-1000/20260818_170631.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0501-1000\20260818_170631.jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_02_OF_03_V10F_W0220.html","551","1","gems-0501-1000/20260818_171648.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0501-1000\20260818_171648.jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_03_OF_03_V10F_W0220.html","552","1","gems-0501-1000/20260818_171700.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0501-1000\20260818_171700.jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_03_OF_03_V10F_W0220.html","552","2","gems-0001-0500-a/of 1348 HAND WRITTEN LYRICS (417).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-a\of 1348 HAND WRITTEN LYRICS (417).jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_03_OF_03_V10F_W0220.html","554","1","gems-0501-1000/20260818_171735.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0501-1000\20260818_171735.jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_03_OF_03_V10F_W0220.html","554","2","gems-0501-1000/20260818_171743.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0501-1000\20260818_171743.jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_03_OF_03_V10F_W0220.html","624","1","gems-0501-1000/501 to 787 part 2 (60).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0501-1000\501 to 787 part 2 (60).jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_03_OF_03_V10F_W0220.html","624","2","gems-0501-1000/501 to 787 part 2 (62).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0501-1000\501 to 787 part 2 (62).jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_03_OF_03_V10F_W0220.html","625","1","gems-0501-1000/501 to 787 part 2 (61).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0501-1000\501 to 787 part 2 (61).jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_03_OF_03_V10F_W0220.html","626","1","gems-0501-1000/501 to 787 part 2 (64).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0501-1000\501 to 787 part 2 (64).jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_03_OF_03_V10F_W0220.html","667","1","gems-0501-1000/20260818_202848.jpg","C:\TOM DECK V15 - PHOTO FIX - 20260915\rotated-photos\20260818_202848.jpg","ROTATED_394_AS_ON_GITHUB","True","False",
"G01_SONG_FULL_LYRICS_PAGE_03_OF_03_V10F_W0220.html","732","1","gems-0501-1000/20260818_204445.jpg","C:\TOM DECK V15 - PHOTO FIX - 20260915\rotated-photos\20260818_204445.jpg","ROTATED_394_AS_ON_GITHUB","True","False",
"G01_SONG_FULL_LYRICS_PAGE_03_OF_03_V10F_W0220.html","732","2","gems-0501-1000/20260818_204451.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0501-1000\20260818_204451.jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_03_OF_03_V10F_W0220.html","920","1","gems-0501-1000/20260819_082844.jpg","C:\TOM DECK V15 - PHOTO FIX - 20260915\rotated-photos\20260819_082844.jpg","ROTATED_394_AS_ON_GITHUB","True","False",
"G01_SONG_FULL_LYRICS_PAGE_03_OF_03_V10F_W0220.html","1100","1","gems-0001-0500-b/of 1348 HAND WRITTEN LYRICS (981).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-b\of 1348 HAND WRITTEN LYRICS (981).jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_03_OF_03_V10F_W0220.html","1100","2","gems-0001-0500-b/of 1348 HAND WRITTEN LYRICS (982).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-b\of 1348 HAND WRITTEN LYRICS (982).jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_03_OF_03_V10F_W0220.html","1100","3","gems-0001-0500-b/of 1348 HAND WRITTEN LYRICS (983).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-b\of 1348 HAND WRITTEN LYRICS (983).jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_03_OF_03_V10F_W0220.html","1763","1","gems-1500-1799-b/20260823_173452.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-b\20260823_173452.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1500-1799-b__20260823_173452__UPRIGHT.jpg"
"G01_SONG_FULL_LYRICS_PAGE_03_OF_03_V10F_W0220.html","1763","2","gems-1500-1799-b/20260823_173456.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-b\20260823_173456.jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_03_OF_03_V10F_W0220.html","1763","3","gems-1500-1799-b/20260823_173503.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-b\20260823_173503.jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_03_OF_03_V10F_W0220.html","1763","4","gems-1500-1799-b/20260823_173506.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-b\20260823_173506.jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_03_OF_03_V10F_W0220.html","1763","5","gems-1500-1799-b/20260823_173509.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-b\20260823_173509.jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_03_OF_03_V10F_W0220.html","1763","6","gems-1500-1799-b/20260823_173511.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-b\20260823_173511.jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_03_OF_03_V10F_W0220.html","1763","7","gems-1500-1799-b/20260823_173514.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-b\20260823_173514.jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_03_OF_03_V10F_W0220.html","1763","8","gems-1500-1799-b/20260823_173516.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-b\20260823_173516.jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_03_OF_03_V10F_W0220.html","1763","9","gems-1500-1799-b/20260823_173518.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-b\20260823_173518.jpg","MIRROR","True","False",
"G01_SONG_FULL_LYRICS_PAGE_03_OF_03_V10F_W0220.html","1763","10","gems-1500-1799-b/20260823_173520.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-b\20260823_173520.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1500-1799-b__20260823_173520__UPRIGHT.jpg"
"G01_SONG_FULL_LYRICS_PAGE_03_OF_03_V10F_W0220.html","1763","11","gems-1500-1799-b/20260823_173827.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-b\20260823_173827.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1500-1799-b__20260823_173827__UPRIGHT.jpg"
"G01_SONG_FULL_LYRICS_PAGE_03_OF_03_V10F_W0220.html","1973","1","gems-1800-2045/20260818_114952.jpg","C:\TOM DECK V15 - PHOTO FIX - 20260915\rotated-photos\20260818_114952.jpg","ROTATED_394_AS_ON_GITHUB","True","False",
"G01_SONG_FULL_LYRICS_PAGE_03_OF_03_V10F_W0220.html","1973","2","gems-2046-plus/20260824_052829.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-2046-plus\20260824_052829.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-2046-plus__20260824_052829__UPRIGHT.jpg"
"G01_SONG_FULL_LYRICS_PAGE_03_OF_03_V10F_W0220.html","1973","3","gems-2046-plus/20260824_052835.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-2046-plus\20260824_052835.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-2046-plus__20260824_052835__UPRIGHT.jpg"
"G01_SONG_FULL_LYRICS_PAGE_03_OF_03_V10F_W0220.html","1974","1","gems-1800-2045/20260818_115019.jpg","C:\TOM DECK V15 - PHOTO FIX - 20260915\rotated-photos\20260818_115019.jpg","ROTATED_394_AS_ON_GITHUB","True","False",
"G01_SONG_FULL_LYRICS_PAGE_03_OF_03_V10F_W0220.html","1975","1","gems-1800-2045/20260818_115031.jpg","C:\TOM DECK V15 - PHOTO FIX - 20260915\rotated-photos\20260818_115031.jpg","ROTATED_394_AS_ON_GITHUB","True","False",
"G01_SONG_FULL_LYRICS_PAGE_03_OF_03_V10F_W0220.html","1975","2","gems-1800-2045/20260818_115039.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_115039.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1800-2045__20260818_115039__UPRIGHT.jpg"
"G01_SONG_FULL_LYRICS_PAGE_03_OF_03_V10F_W0220.html","1978","1","gems-1800-2045/20260818_115125.jpg","C:\TOM DECK V15 - PHOTO FIX - 20260915\rotated-photos\20260818_115125.jpg","ROTATED_394_AS_ON_GITHUB","True","False",
"G01_SONG_FULL_LYRICS_PAGE_03_OF_03_V10F_W0220.html","1978","2","gems-1800-2045/20260818_115135.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_115135.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1800-2045__20260818_115135__UPRIGHT.jpg"
"G02_SONG_HALF_OR_SHORTER_LYRICS_THAT_BECAME_A_SONG_PAGE_01_OF_02_V10F_W0220.html","39","1","gems-0001-0500-a/of 1348 HAND WRITTEN LYRICS (127).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-a\of 1348 HAND WRITTEN LYRICS (127).jpg","MIRROR","True","False",
"G02_SONG_HALF_OR_SHORTER_LYRICS_THAT_BECAME_A_SONG_PAGE_01_OF_02_V10F_W0220.html","52","1","gems-0001-0500-a/of 1348 HAND WRITTEN LYRICS (180).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-a\of 1348 HAND WRITTEN LYRICS (180).jpg","MIRROR","True","False",
"G02_SONG_HALF_OR_SHORTER_LYRICS_THAT_BECAME_A_SONG_PAGE_01_OF_02_V10F_W0220.html","64","1","gems-0001-0500-a/of 1348 HAND WRITTEN LYRICS (216).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-a\of 1348 HAND WRITTEN LYRICS (216).jpg","MIRROR","True","False",
"G02_SONG_HALF_OR_SHORTER_LYRICS_THAT_BECAME_A_SONG_PAGE_01_OF_02_V10F_W0220.html","124","1","gems-0001-0500-a/of 1348 HAND WRITTEN LYRICS (415).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-a\of 1348 HAND WRITTEN LYRICS (415).jpg","MIRROR","True","False",
"G02_SONG_HALF_OR_SHORTER_LYRICS_THAT_BECAME_A_SONG_PAGE_01_OF_02_V10F_W0220.html","179","1","gems-0001-0500-b/of 1348 HAND WRITTEN LYRICS (546).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-b\of 1348 HAND WRITTEN LYRICS (546).jpg","MIRROR","True","False",
"G02_SONG_HALF_OR_SHORTER_LYRICS_THAT_BECAME_A_SONG_PAGE_01_OF_02_V10F_W0220.html","217","1","gems-0001-0500-b/of 1348 HAND WRITTEN LYRICS (637).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-b\of 1348 HAND WRITTEN LYRICS (637).jpg","MIRROR","True","False",
"G02_SONG_HALF_OR_SHORTER_LYRICS_THAT_BECAME_A_SONG_PAGE_01_OF_02_V10F_W0220.html","345","1","gems-0001-0500-b/of 1348 HAND WRITTEN LYRICS (923).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-b\of 1348 HAND WRITTEN LYRICS (923).jpg","MIRROR","True","False",
"G02_SONG_HALF_OR_SHORTER_LYRICS_THAT_BECAME_A_SONG_PAGE_01_OF_02_V10F_W0220.html","368","1","gems-0001-0500-b/of 1348 HAND WRITTEN LYRICS (962).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-b\of 1348 HAND WRITTEN LYRICS (962).jpg","MIRROR","True","False",
"G02_SONG_HALF_OR_SHORTER_LYRICS_THAT_BECAME_A_SONG_PAGE_01_OF_02_V10F_W0220.html","370","1","gems-0001-0500-b/of 1348 HAND WRITTEN LYRICS (968).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-b\of 1348 HAND WRITTEN LYRICS (968).jpg","MIRROR","True","False",
"G02_SONG_HALF_OR_SHORTER_LYRICS_THAT_BECAME_A_SONG_PAGE_01_OF_02_V10F_W0220.html","401","1","gems-0001-0500-a/of 1348 HAND WRITTEN LYRICS (1039).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-a\of 1348 HAND WRITTEN LYRICS (1039).jpg","MIRROR","True","False",
"G02_SONG_HALF_OR_SHORTER_LYRICS_THAT_BECAME_A_SONG_PAGE_01_OF_02_V10F_W0220.html","412","1","gems-0001-0500-a/of 1348 HAND WRITTEN LYRICS (1057).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-a\of 1348 HAND WRITTEN LYRICS (1057).jpg","MIRROR","True","False",
"G02_SONG_HALF_OR_SHORTER_LYRICS_THAT_BECAME_A_SONG_PAGE_01_OF_02_V10F_W0220.html","427","1","gems-0001-0500-a/of 1348 HAND WRITTEN LYRICS (1090).jpg","C:\TOM DECK V15 - PHOTO FIX - 20260915\rotated-photos\of 1348 HAND WRITTEN LYRICS (1090).jpg","ROTATED_394_AS_ON_GITHUB","True","False",
"G02_SONG_HALF_OR_SHORTER_LYRICS_THAT_BECAME_A_SONG_PAGE_01_OF_02_V10F_W0220.html","492","1","gems-0001-0500-a/of 1348 HAND WRITTEN LYRICS (1216).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-a\of 1348 HAND WRITTEN LYRICS (1216).jpg","MIRROR","True","False",
"G02_SONG_HALF_OR_SHORTER_LYRICS_THAT_BECAME_A_SONG_PAGE_01_OF_02_V10F_W0220.html","492","2","gems-0001-0500-a/of 1348 HAND WRITTEN LYRICS (1217).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-a\of 1348 HAND WRITTEN LYRICS (1217).jpg","MIRROR","True","False",
"G02_SONG_HALF_OR_SHORTER_LYRICS_THAT_BECAME_A_SONG_PAGE_01_OF_02_V10F_W0220.html","519","1","gems-0001-0500-a/of 1348 HAND WRITTEN LYRICS (1274).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-a\of 1348 HAND WRITTEN LYRICS (1274).jpg","MIRROR","True","False",
"G02_SONG_HALF_OR_SHORTER_LYRICS_THAT_BECAME_A_SONG_PAGE_01_OF_02_V10F_W0220.html","519","2","gems-0501-1000/20260818_170446.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0501-1000\20260818_170446.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-0501-1000__20260818_170446__UPRIGHT.jpg"
"G02_SONG_HALF_OR_SHORTER_LYRICS_THAT_BECAME_A_SONG_PAGE_01_OF_02_V10F_W0220.html","529","1","gems-0501-1000/20260818_170950.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0501-1000\20260818_170950.jpg","MIRROR","True","False",
"G02_SONG_HALF_OR_SHORTER_LYRICS_THAT_BECAME_A_SONG_PAGE_01_OF_02_V10F_W0220.html","529","2","gems-0001-0500-a/of 1348 HAND WRITTEN LYRICS (1285).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-a\of 1348 HAND WRITTEN LYRICS (1285).jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-0001-0500-a__of 1348 HAND WRITTEN LYRICS (1285)__UPRIGHT.jpg"
"G02_SONG_HALF_OR_SHORTER_LYRICS_THAT_BECAME_A_SONG_PAGE_01_OF_02_V10F_W0220.html","769","1","gems-0501-1000/20260818_205403.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0501-1000\20260818_205403.jpg","MIRROR","True","False",
"G02_SONG_HALF_OR_SHORTER_LYRICS_THAT_BECAME_A_SONG_PAGE_01_OF_02_V10F_W0220.html","778","1","gems-0501-1000/20260818_205555.jpg","C:\TOM DECK V15 - PHOTO FIX - 20260915\rotated-photos\20260818_205555.jpg","ROTATED_394_AS_ON_GITHUB","True","False",
"G02_SONG_HALF_OR_SHORTER_LYRICS_THAT_BECAME_A_SONG_PAGE_01_OF_02_V10F_W0220.html","967","1","gems-0501-1000/20260819_084323.jpg","C:\TOM DECK V15 - PHOTO FIX - 20260915\rotated-photos\20260819_084323.jpg","ROTATED_394_AS_ON_GITHUB","True","False",
